rxn number,sensitivity,cantera equation,cantera products,cantera reactants
1260,1.8660276093968045e-07,CH2O + CH3-CF2 <=> CH3-CHF2 + HCO,"{'CH3-CHF2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CH3-CF2': 1.0}"
222,-1.854083521200384e-07,CH3CO + O <=> CH3 + CO2,"{'CH3': 1.0, 'CO2': 1.0}","{'CH3CO': 1.0, 'O': 1.0}"
106,-1.7922301090409136e-07,C2H + CH3 <=> C3H3 + H,"{'C3H3': 1.0, 'H': 1.0}","{'C2H': 1.0, 'CH3': 1.0}"
715,1.7859244039488797e-07,C6H5 + O2 <=> C6H4O2 + H,"{'C6H4O2': 1.0, 'H': 1.0}","{'C6H5': 1.0, 'O2': 1.0}"
129,-1.7742600427480102e-07,CH3OH + H <=> CH2OH + H2,"{'CH2OH': 1.0, 'H2': 1.0}","{'CH3OH': 1.0, 'H': 1.0}"
1462,1.688897805260529e-07,CF3CHCH2 + OH <=> CF3 + CH3CHO,"{'CF3': 1.0, 'CH3CHO': 1.0}","{'CF3CHCH2': 1.0, 'OH': 1.0}"
178,-1.6421073541923692e-07,C2H4 + H2CC <=> C4H6,{'C4H6': 1.0},"{'C2H4': 1.0, 'H2CC': 1.0}"
875,-1.596987685900669e-07,CH2F + H2O2 <=> CH3F + HO2,"{'CH3F': 1.0, 'HO2': 1.0}","{'CH2F': 1.0, 'H2O2': 1.0}"
1303,1.591248111709581e-07,CHF:CF2 + H (+M) <=> CHF2-CHF (+M),{'CHF2-CHF': 1.0},"{'CHF:CF2': 1.0, 'H': 1.0}"
128,1.5679974105743975e-07,C2H + CH4 <=> C2H2 + CH3,"{'C2H2': 1.0, 'CH3': 1.0}","{'C2H': 1.0, 'CH4': 1.0}"
1073,1.5627823354434203e-07,CH3-CHF2 + O <=> CHF2-CH2 + OH,"{'CHF2-CH2': 1.0, 'OH': 1.0}","{'CH3-CHF2': 1.0, 'O': 1.0}"
1146,1.5570982899354333e-07,CH2F + CHF2-CF3 <=> CF3-CF2 + CH3F,"{'CF3-CF2': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CHF2-CF3': 1.0}"
1175,-1.556772751950333e-07,CHF2-CHF + O2 <=> CHF:CF2 + HO2,"{'CHF:CF2': 1.0, 'HO2': 1.0}","{'CHF2-CHF': 1.0, 'O2': 1.0}"
523,1.5475043380120409e-07,C4H4O <=> C2H2 + CH2CO,"{'C2H2': 1.0, 'CH2CO': 1.0}",{'C4H4O': 1.0}
773,1.5448100604445566e-07,C5H4O + H <=> CO + c-C4H5,"{'CO': 1.0, 'c-C4H5': 1.0}","{'C5H4O': 1.0, 'H': 1.0}"
1241,-1.5183716102691433e-07,CH3-CF2 + HO2 <=> CH2:CF2 + H2O2,"{'CH2:CF2': 1.0, 'H2O2': 1.0}","{'CH3-CF2': 1.0, 'HO2': 1.0}"
920,1.5181251491114365e-07,CF3O + HCO => CF2:O + CO + HF,"{'CF2:O': 1.0, 'CO': 1.0, 'HF': 1.0}","{'CF3O': 1.0, 'HCO': 1.0}"
1055,1.5162078609560656e-07,CF2 + CH2F2 <=> CHF:CF2 + HF,"{'CHF:CF2': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH2F2': 1.0}"
868,-1.480879653363422e-07,CF4 + H <=> CHF3 + F,"{'CHF3': 1.0, 'F': 1.0}","{'CF4': 1.0, 'H': 1.0}"
999,1.4753333989823504e-07,CHF2-CF2 + H <=> CHF:CF2 + HF,"{'CHF:CF2': 1.0, 'HF': 1.0}","{'CHF2-CF2': 1.0, 'H': 1.0}"
514,-1.4128628658270212e-07,C4H6-2 + H <=> CH3 + pC3H4,"{'CH3': 1.0, 'pC3H4': 1.0}","{'C4H6-2': 1.0, 'H': 1.0}"
1463,1.3847473762571147e-07,CF3CHCH2 + CH3 <=> C3H6 + CF3,"{'C3H6': 1.0, 'CF3': 1.0}","{'CF3CHCH2': 1.0, 'CH3': 1.0}"
760,-1.3761313303917388e-07,C5H5 + O2 <=> C5H4O + OH,"{'C5H4O': 1.0, 'OH': 1.0}","{'C5H5': 1.0, 'O2': 1.0}"
1296,1.361751987498224e-07,CF2:CF + H <=> CHF:CF2,{'CHF:CF2': 1.0},"{'CF2:CF': 1.0, 'H': 1.0}"
939,-1.3516396287814905e-07,CF2 + CH2O <=> CHF2 + HCO,"{'CHF2': 1.0, 'HCO': 1.0}","{'CF2': 1.0, 'CH2O': 1.0}"
892,-1.3445976679472747e-07,CF3 + CH3OH <=> CH2OH + CHF3,"{'CH2OH': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3OH': 1.0}"
102,-1.3431492728726648e-07,CH2* + CH3 <=> C2H4 + H,"{'C2H4': 1.0, 'H': 1.0}","{'CH2*': 1.0, 'CH3': 1.0}"
1189,1.3242278053365227e-07,CHF2-CF2 + O <=> CF2CO + F + HF,"{'CF2CO': 1.0, 'F': 1.0, 'HF': 1.0}","{'CHF2-CF2': 1.0, 'O': 1.0}"
256,1.3205812762107056e-07,C2H4 + CH <=> H + pC3H4,"{'H': 1.0, 'pC3H4': 1.0}","{'C2H4': 1.0, 'CH': 1.0}"
509,-1.3156852899980488e-07,C4H612 <=> C4H6,{'C4H6': 1.0},{'C4H612': 1.0}
1304,1.2931556473860868e-07,CHF:CF2 + H (+M) <=> CH2F-CF2 (+M),{'CH2F-CF2': 1.0},"{'CHF:CF2': 1.0, 'H': 1.0}"
310,-1.2677583193525735e-07,pC3H4 <=> cC3H4,{'cC3H4': 1.0},{'pC3H4': 1.0}
1096,1.2336537321531882e-07,CHF2-CF3 + H <=> CF3-CF2 + H2,"{'CF3-CF2': 1.0, 'H2': 1.0}","{'CHF2-CF3': 1.0, 'H': 1.0}"
919,1.2091820978948642e-07,CF3O + CH2O => CF2:O + HCO + HF,"{'CF2:O': 1.0, 'HCO': 1.0, 'HF': 1.0}","{'CF3O': 1.0, 'CH2O': 1.0}"
255,1.1783406495970993e-07,C2H4 + CH <=> H + aC3H4,"{'H': 1.0, 'aC3H4': 1.0}","{'C2H4': 1.0, 'CH': 1.0}"
1200,1.1077806850196731e-07,CHF2-CF2 + O <=> CF2:O + CHF2,"{'CF2:O': 1.0, 'CHF2': 1.0}","{'CHF2-CF2': 1.0, 'O': 1.0}"
1054,1.0009104851714842e-07,CF2 + CH3F <=> CHF:CHF[Z] + HF,"{'CHF:CHF[Z]': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH3F': 1.0}"
96,-9.680199829560506e-08,CH3 + H2O2 <=> CH4 + HO2,"{'CH4': 1.0, 'HO2': 1.0}","{'CH3': 1.0, 'H2O2': 1.0}"
1433,-9.569371012125003e-08,CF3-CF2 + CF3COF <=> CF3-CF3 + CF3CO,"{'CF3-CF3': 1.0, 'CF3CO': 1.0}","{'CF3-CF2': 1.0, 'CF3COF': 1.0}"
436,9.524782598907344e-08,H + iC4H3 <=> C2H2 + H2CC,"{'C2H2': 1.0, 'H2CC': 1.0}","{'H': 1.0, 'iC4H3': 1.0}"
266,-9.092223644423197e-08,C2H5 + H (+M) <=> C2H6 (+M),{'C2H6': 1.0},"{'C2H5': 1.0, 'H': 1.0}"
1413,8.516693515546868e-08,CHF2-CHF2 + F <=> CHF2-CF2 + HF,"{'CHF2-CF2': 1.0, 'HF': 1.0}","{'CHF2-CHF2': 1.0, 'F': 1.0}"
1085,-8.201394913481503e-08,CH2F-CHF2 + O <=> CHF2-CHF + OH,"{'CHF2-CHF': 1.0, 'OH': 1.0}","{'CH2F-CHF2': 1.0, 'O': 1.0}"
214,-8.103258606224713e-08,CH2CHO + O <=> CH2CO + OH,"{'CH2CO': 1.0, 'OH': 1.0}","{'CH2CHO': 1.0, 'O': 1.0}"
937,8.097197704149034e-08,CH2O + CHF <=> CH2F + HCO,"{'CH2F': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CHF': 1.0}"
1424,7.897244486891615e-08,CF3CHO + O <=> CF3CO + OH,"{'CF3CO': 1.0, 'OH': 1.0}","{'CF3CHO': 1.0, 'O': 1.0}"
1264,7.830641824395362e-08,CH2O + CHF2-CH2 <=> CH3-CHF2 + HCO,"{'CH3-CHF2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CHF2-CH2': 1.0}"
325,7.759547907963e-08,H + aC3H5 <=> H2 + aC3H4,"{'H2': 1.0, 'aC3H4': 1.0}","{'H': 1.0, 'aC3H5': 1.0}"
1098,7.74369022320198e-08,CHF2-CF3 + OH <=> CF3-CF2 + H2O,"{'CF3-CF2': 1.0, 'H2O': 1.0}","{'CHF2-CF3': 1.0, 'OH': 1.0}"
706,-7.699568618903096e-08,C6H5 + H (+M) <=> C6H6 (+M),{'C6H6': 1.0},"{'C6H5': 1.0, 'H': 1.0}"
780,-7.645456441306959e-08,c-C4H5 <=> C2H2 + C2H3,"{'C2H2': 1.0, 'C2H3': 1.0}",{'c-C4H5': 1.0}
420,7.586361851369908e-08,C4H2 + H <=> nC4H3,{'nC4H3': 1.0},"{'C4H2': 1.0, 'H': 1.0}"
968,-7.368650836727754e-08,CH3 + CHF:O <=> CF:O + CH4,"{'CF:O': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CHF:O': 1.0}"
1210,7.18756224315127e-08,CH2F-CF2 + OH => CHFCO + 2 HF,"{'CHFCO': 1.0, 'HF': 2.0}","{'CH2F-CF2': 1.0, 'OH': 1.0}"
221,-7.16463234033009e-08,CH3CO + O <=> CH2CO + OH,"{'CH2CO': 1.0, 'OH': 1.0}","{'CH3CO': 1.0, 'O': 1.0}"
1196,7.154463473261157e-08,CHF2-CHF + O <=> CHF2 + CHF:O,"{'CHF2': 1.0, 'CHF:O': 1.0}","{'CHF2-CHF': 1.0, 'O': 1.0}"
724,7.144650530273647e-08,C6H4O2 + H <=> C5H5O(1_3) + CO,"{'C5H5O(1_3)': 1.0, 'CO': 1.0}","{'C6H4O2': 1.0, 'H': 1.0}"
232,6.948537709220341e-08,CH3 + CH3CHO <=> CH3CO + CH4,"{'CH3CO': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CH3CHO': 1.0}"
61,6.918457365412757e-08,C + CH2 <=> C2H + H,"{'C2H': 1.0, 'H': 1.0}","{'C': 1.0, 'CH2': 1.0}"
1235,6.716278973174554e-08,CHF2-CHF + HO2 => CHF2 + CHF:O + OH,"{'CHF2': 1.0, 'CHF:O': 1.0, 'OH': 1.0}","{'CHF2-CHF': 1.0, 'HO2': 1.0}"
1173,-6.542042351119312e-08,CH2F-CF2 + O2 <=> CHF:CF2 + HO2,"{'CHF:CF2': 1.0, 'HO2': 1.0}","{'CH2F-CF2': 1.0, 'O2': 1.0}"
723,-6.418882918329631e-08,C6H4O2 <=> C5H4O + CO,"{'C5H4O': 1.0, 'CO': 1.0}",{'C6H4O2': 1.0}
167,6.388820477868937e-08,C2H + C2H2 (+M) <=> iC4H3 (+M),{'iC4H3': 1.0},"{'C2H': 1.0, 'C2H2': 1.0}"
712,6.376044822562547e-08,C6H5 (+M) <=> H + o-C6H4 (+M),"{'H': 1.0, 'o-C6H4': 1.0}",{'C6H5': 1.0}
269,6.361060411410261e-08,C2H5 + O <=> CH3CHO + H,"{'CH3CHO': 1.0, 'H': 1.0}","{'C2H5': 1.0, 'O': 1.0}"
186,-6.32951212656951e-08,C2H3 + H (+M) <=> C2H4 (+M),{'C2H4': 1.0},"{'C2H3': 1.0, 'H': 1.0}"
774,6.153878667735332e-08,C5H4O + O <=> C3H3 + CO + HCO,"{'C3H3': 1.0, 'CO': 1.0, 'HCO': 1.0}","{'C5H4O': 1.0, 'O': 1.0}"
1169,6.124109654667033e-08,CH3-CHF + O2 <=> CH2:CHF + HO2,"{'CH2:CHF': 1.0, 'HO2': 1.0}","{'CH3-CHF': 1.0, 'O2': 1.0}"
1083,-6.064952002530893e-08,CH2F-CH2F + OH <=> CH2F-CHF + H2O,"{'CH2F-CHF': 1.0, 'H2O': 1.0}","{'CH2F-CH2F': 1.0, 'OH': 1.0}"
133,-5.948374367558064e-08,CH3OH + OH <=> CH2OH + H2O,"{'CH2OH': 1.0, 'H2O': 1.0}","{'CH3OH': 1.0, 'OH': 1.0}"
1471,5.9117052546076466e-08,CF3CCH2 + OH <=> CF3CCH + H2O,"{'CF3CCH': 1.0, 'H2O': 1.0}","{'CF3CCH2': 1.0, 'OH': 1.0}"
1526,-5.7963303262260024e-08,CH2CHFCF3 <=> CF3 + CH2:CHF,"{'CF3': 1.0, 'CH2:CHF': 1.0}",{'CH2CHFCF3': 1.0}
124,5.719012035090269e-08,CH4 + OH <=> CH3 + H2O,"{'CH3': 1.0, 'H2O': 1.0}","{'CH4': 1.0, 'OH': 1.0}"
779,5.602559890207937e-08,c-C4H5 <=> C4H4 + H,"{'C4H4': 1.0, 'H': 1.0}",{'c-C4H5': 1.0}
134,-5.5066857240380383e-08,CH3OH + OH <=> CH3O + H2O,"{'CH3O': 1.0, 'H2O': 1.0}","{'CH3OH': 1.0, 'OH': 1.0}"
331,-5.4121259615918914e-08,O2 + aC3H5 <=> C2H3CHO + OH,"{'C2H3CHO': 1.0, 'OH': 1.0}","{'O2': 1.0, 'aC3H5': 1.0}"
1188,5.375800689153579e-08,CH2F-CF2 + O <=> CHFCO + F + HF,"{'CHFCO': 1.0, 'F': 1.0, 'HF': 1.0}","{'CH2F-CF2': 1.0, 'O': 1.0}"
504,-5.338841486025011e-08,C4H612 + H <=> CH3 + pC3H4,"{'CH3': 1.0, 'pC3H4': 1.0}","{'C4H612': 1.0, 'H': 1.0}"
116,5.297808583028672e-08,CH2OH + H <=> CH2O + H2,"{'CH2O': 1.0, 'H2': 1.0}","{'CH2OH': 1.0, 'H': 1.0}"
230,-5.27670077452056e-08,CH3CHO + O <=> CH3CO + OH,"{'CH3CO': 1.0, 'OH': 1.0}","{'CH3CHO': 1.0, 'O': 1.0}"
1521,5.1463741742656125e-08,CH3COFCF3 <=> CF3 + CH3COF,"{'CF3': 1.0, 'CH3COF': 1.0}",{'CH3COFCF3': 1.0}
200,5.137634406232774e-08,C2H3 + CH3 (+M) <=> C3H6 (+M),{'C3H6': 1.0},"{'C2H3': 1.0, 'CH3': 1.0}"
522,5.029978615837319e-08,C4H4O <=> CO + pC3H4,"{'CO': 1.0, 'pC3H4': 1.0}",{'C4H4O': 1.0}
220,-5.004903228625774e-08,CH3CO + H <=> CH3 + HCO,"{'CH3': 1.0, 'HCO': 1.0}","{'CH3CO': 1.0, 'H': 1.0}"
716,4.989668734248129e-08,C6H5 + O <=> C5H5 + CO,"{'C5H5': 1.0, 'CO': 1.0}","{'C6H5': 1.0, 'O': 1.0}"
1298,4.9727661596501593e-08,CH2:CHF + H (+M) <=> CH2F-CH2 (+M),{'CH2F-CH2': 1.0},"{'CH2:CHF': 1.0, 'H': 1.0}"
1222,4.761897363848739e-08,CH3 + CHF2-CH2 <=> CH2:CF2 + CH4,"{'CH2:CF2': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CHF2-CH2': 1.0}"
296,4.7554526385381395e-08,C2H2 + C3H3 <=> C5H5,{'C5H5': 1.0},"{'C2H2': 1.0, 'C3H3': 1.0}"
1238,4.5807923207274786e-08,CF3-CHF + HO2 => CF3 + CHF:O + OH,"{'CF3': 1.0, 'CHF:O': 1.0, 'OH': 1.0}","{'CF3-CHF': 1.0, 'HO2': 1.0}"
1469,4.4697492807728055e-08,CF3CCH2 + O <=> CF3CCH + OH,"{'CF3CCH': 1.0, 'OH': 1.0}","{'CF3CCH2': 1.0, 'O': 1.0}"
1078,4.4571471795863406e-08,CH3-CF3 + H <=> CF3-CH2 + H2,"{'CF3-CH2': 1.0, 'H2': 1.0}","{'CH3-CF3': 1.0, 'H': 1.0}"
1229,4.2503561810162824e-08,CH3-CHF + HO2 => CH3 + CHF:O + OH,"{'CH3': 1.0, 'CHF:O': 1.0, 'OH': 1.0}","{'CH3-CHF': 1.0, 'HO2': 1.0}"
824,-4.205650433113674e-08,CHF3 + H <=> CH2F2 + F,"{'CH2F2': 1.0, 'F': 1.0}","{'CHF3': 1.0, 'H': 1.0}"
201,-3.979529111169713e-08,C2H3 + CH3 <=> H + aC3H5,"{'H': 1.0, 'aC3H5': 1.0}","{'C2H3': 1.0, 'CH3': 1.0}"
942,3.956368900389102e-08,CF2 + HCO <=> CHF2 + CO,"{'CHF2': 1.0, 'CO': 1.0}","{'CF2': 1.0, 'HCO': 1.0}"
855,3.922795428000575e-08,CH3 + F <=> CH2F + H,"{'CH2F': 1.0, 'H': 1.0}","{'CH3': 1.0, 'F': 1.0}"
953,-3.8641893318530835e-08,CF + CH4 => CH2:CHF + H,"{'CH2:CHF': 1.0, 'H': 1.0}","{'CF': 1.0, 'CH4': 1.0}"
262,-3.760916048596842e-08,C2H + C2H4 <=> C4H4 + H,"{'C4H4': 1.0, 'H': 1.0}","{'C2H': 1.0, 'C2H4': 1.0}"
1095,-3.701746811853207e-08,CHF2-CHF2 + OH <=> CHF2-CF2 + H2O,"{'CHF2-CF2': 1.0, 'H2O': 1.0}","{'CHF2-CHF2': 1.0, 'OH': 1.0}"
234,-3.6952761476188225e-08,CH3CHO + O2 <=> CH3CO + HO2,"{'CH3CO': 1.0, 'HO2': 1.0}","{'CH3CHO': 1.0, 'O2': 1.0}"
265,3.519890194671466e-08,C2H4 + HO2 <=> CH2OCH2 + OH,"{'CH2OCH2': 1.0, 'OH': 1.0}","{'C2H4': 1.0, 'HO2': 1.0}"
213,3.4722328561305874e-08,CH2CHO + H <=> CH2CO + H2,"{'CH2CO': 1.0, 'H2': 1.0}","{'CH2CHO': 1.0, 'H': 1.0}"
1293,3.334319302151867e-08,CHF:CH[Z] + H <=> CH2:CHF,{'CH2:CHF': 1.0},"{'CHF:CH[Z]': 1.0, 'H': 1.0}"
462,-3.325125574826325e-08,H + iC4H5 <=> C3H3 + CH3,"{'C3H3': 1.0, 'CH3': 1.0}","{'H': 1.0, 'iC4H5': 1.0}"
1081,-3.293892100543976e-08,CH2F-CH2F + H <=> CH2F-CHF + H2,"{'CH2F-CHF': 1.0, 'H2': 1.0}","{'CH2F-CH2F': 1.0, 'H': 1.0}"
352,-3.257258287445887e-08,CH3CHCH + O2 <=> CH3CHO + HCO,"{'CH3CHO': 1.0, 'HCO': 1.0}","{'CH3CHCH': 1.0, 'O2': 1.0}"
984,-3.255500451734887e-08,CH2F-CHF2 <=> CH2:CF2 + HF,"{'CH2:CF2': 1.0, 'HF': 1.0}",{'CH2F-CHF2': 1.0}
1545,-3.2398482162510753e-08,CHOHCHFCF3 <=> CF3 + CHFCHOH,"{'CF3': 1.0, 'CHFCHOH': 1.0}",{'CHOHCHFCF3': 1.0}
1019,3.1908292379924364e-08,CF3-CH2 + H <=> CH3-CF3,{'CH3-CF3': 1.0},"{'CF3-CH2': 1.0, 'H': 1.0}"
1255,3.169013127519313e-08,CHF2-CF2 + HO2 <=> CHF2-CHF2 + O2,"{'CHF2-CHF2': 1.0, 'O2': 1.0}","{'CHF2-CF2': 1.0, 'HO2': 1.0}"
503,-3.161590620008844e-08,C4H612 + H <=> CH3 + aC3H4,"{'CH3': 1.0, 'aC3H4': 1.0}","{'C4H612': 1.0, 'H': 1.0}"
237,3.121210457819404e-08,CH2OCH2 <=> CH4 + CO,"{'CH4': 1.0, 'CO': 1.0}",{'CH2OCH2': 1.0}
511,-3.0572093402068664e-08,C4H6-2 <=> C4H612,{'C4H612': 1.0},{'C4H6-2': 1.0}
477,3.0570610269499544e-08,C4H6 <=> C4H4 + H2,"{'C4H4': 1.0, 'H2': 1.0}",{'C4H6': 1.0}
1171,3.053710171928039e-08,CH2F-CH2 + O2 <=> CH2:CHF + HO2,"{'CH2:CHF': 1.0, 'HO2': 1.0}","{'CH2F-CH2': 1.0, 'O2': 1.0}"
215,3.0492454090946886e-08,CH2CHO + OH <=> CH2CO + H2O,"{'CH2CO': 1.0, 'H2O': 1.0}","{'CH2CHO': 1.0, 'OH': 1.0}"
304,3.023944140696659e-08,H + aC3H4 <=> aC3H5,{'aC3H5': 1.0},"{'H': 1.0, 'aC3H4': 1.0}"
198,-2.9626044279784512e-08,C2H3 + HCO <=> C2H3CHO,{'C2H3CHO': 1.0},"{'C2H3': 1.0, 'HCO': 1.0}"
1088,-2.9611105206597652e-08,CH2F-CHF2 + O <=> CH2F-CF2 + OH,"{'CH2F-CF2': 1.0, 'OH': 1.0}","{'CH2F-CHF2': 1.0, 'O': 1.0}"
1086,-2.9508616747850067e-08,CH2F-CHF2 + OH <=> CHF2-CHF + H2O,"{'CHF2-CHF': 1.0, 'H2O': 1.0}","{'CH2F-CHF2': 1.0, 'OH': 1.0}"
333,-2.8680818011004135e-08,HO2 + aC3H5 <=> C2H3 + CH2O + OH,"{'C2H3': 1.0, 'CH2O': 1.0, 'OH': 1.0}","{'HO2': 1.0, 'aC3H5': 1.0}"
137,2.863796275617399e-08,C2H + H (+M) <=> C2H2 (+M),{'C2H2': 1.0},"{'C2H': 1.0, 'H': 1.0}"
1466,-2.8494594572454496e-08,CF3CCH2 + O2 <=> CF3CCH + HO2,"{'CF3CCH': 1.0, 'HO2': 1.0}","{'CF3CCH2': 1.0, 'O2': 1.0}"
125,-2.837586200424805e-08,CH + CH4 <=> C2H4 + H,"{'C2H4': 1.0, 'H': 1.0}","{'CH': 1.0, 'CH4': 1.0}"
1205,2.8192083894131568e-08,CH3-CHF + OH => CH2CO + H2 + HF,"{'CH2CO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CH3-CHF': 1.0, 'OH': 1.0}"
1458,-2.801168171292059e-08,CF3CHCH2 + OH <=> CF3COCH3 + H,"{'CF3COCH3': 1.0, 'H': 1.0}","{'CF3CHCH2': 1.0, 'OH': 1.0}"
709,-2.7353127307998717e-08,C6H6 + O <=> C6H5O + H,"{'C6H5O': 1.0, 'H': 1.0}","{'C6H6': 1.0, 'O': 1.0}"
1164,-2.6480326782427677e-08,CF3 + CH2F-CHF2 <=> CHF2-CHF + CHF3,"{'CHF2-CHF': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F-CHF2': 1.0}"
225,-2.6425339335824406e-08,CH3CO + HO2 <=> CH3 + CO2 + OH,"{'CH3': 1.0, 'CO2': 1.0, 'OH': 1.0}","{'CH3CO': 1.0, 'HO2': 1.0}"
254,2.576665389257841e-08,C2H4 + HCO <=> C2H5 + CO,"{'C2H5': 1.0, 'CO': 1.0}","{'C2H4': 1.0, 'HCO': 1.0}"
268,2.5550596770352582e-08,C2H5 + O <=> CH2O + CH3,"{'CH2O': 1.0, 'CH3': 1.0}","{'C2H5': 1.0, 'O': 1.0}"
1405,2.543352124431886e-08,CH3-CHF2 + F <=> CHF2-CH2 + HF,"{'CHF2-CH2': 1.0, 'HF': 1.0}","{'CH3-CHF2': 1.0, 'F': 1.0}"
515,-2.4912757745296354e-08,C4H6-2 <=> C4H5-2 + H,"{'C4H5-2': 1.0, 'H': 1.0}",{'C4H6-2': 1.0}
1257,2.4488715449143787e-08,CF3-CHF + HO2 <=> CH2F-CF3 + O2,"{'CH2F-CF3': 1.0, 'O2': 1.0}","{'CF3-CHF': 1.0, 'HO2': 1.0}"
1084,-2.43409918956124e-08,CH2F-CHF2 + H <=> CHF2-CHF + H2,"{'CHF2-CHF': 1.0, 'H2': 1.0}","{'CH2F-CHF2': 1.0, 'H': 1.0}"
235,-2.431770735598062e-08,CH2OCH2 <=> CH3 + HCO,"{'CH3': 1.0, 'HCO': 1.0}",{'CH2OCH2': 1.0}
915,2.4256226400760465e-08,CF3O + CH4 => CF2:O + CH3 + HF,"{'CF2:O': 1.0, 'CH3': 1.0, 'HF': 1.0}","{'CF3O': 1.0, 'CH4': 1.0}"
1219,2.4161741470338822e-08,CH2F-CF2 + OH <=> CHF:CF2 + H2O,"{'CHF:CF2': 1.0, 'H2O': 1.0}","{'CH2F-CF2': 1.0, 'OH': 1.0}"
749,2.404362954193091e-08,C5H5 + H (+M) <=> C5H6 (+M),{'C5H6': 1.0},"{'C5H5': 1.0, 'H': 1.0}"
1167,-2.401853858752504e-08,CF3 + CHF2-CHF2 <=> CHF2-CF2 + CHF3,"{'CHF2-CF2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CHF2-CHF2': 1.0}"
1157,2.3546642475896112e-08,CHF2 + CHF2-CF3 <=> CF3-CF2 + CH2F2,"{'CF3-CF2': 1.0, 'CH2F2': 1.0}","{'CHF2': 1.0, 'CHF2-CF3': 1.0}"
328,2.339283342276951e-08,OH + aC3H5 <=> H2O + aC3H4,"{'H2O': 1.0, 'aC3H4': 1.0}","{'OH': 1.0, 'aC3H5': 1.0}"
1292,2.3292269044206607e-08,CH2:CF + H <=> CH2:CHF,{'CH2:CHF': 1.0},"{'CH2:CF': 1.0, 'H': 1.0}"
1052,-2.2634608236062204e-08,CF2 + CH4 <=> CH2:CHF + HF,"{'CH2:CHF': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH4': 1.0}"
112,-2.2466435521832852e-08,CH3O + O <=> CH2O + OH,"{'CH2O': 1.0, 'OH': 1.0}","{'CH3O': 1.0, 'O': 1.0}"
313,-2.2283129908987524e-08,H + pC3H4 <=> CH3CCH2,{'CH3CCH2': 1.0},"{'H': 1.0, 'pC3H4': 1.0}"
993,2.2181910719859097e-08,CHF2-CHF + H <=> CHF:CHF[Z] + HF,"{'CHF:CHF[Z]': 1.0, 'HF': 1.0}","{'CHF2-CHF': 1.0, 'H': 1.0}"
439,2.1740213634041338e-08,OH + iC4H3 <=> C4H2 + H2O,"{'C4H2': 1.0, 'H2O': 1.0}","{'OH': 1.0, 'iC4H3': 1.0}"
980,2.090911476271368e-08,CH3-CHF2 <=> CH2:CHF + HF,"{'CH2:CHF': 1.0, 'HF': 1.0}",{'CH3-CHF2': 1.0}
1217,2.0838102799378867e-08,CHF2-CHF + OH <=> CHF:CF2 + H2O,"{'CHF:CF2': 1.0, 'H2O': 1.0}","{'CHF2-CHF': 1.0, 'OH': 1.0}"
500,-2.0619501099024923e-08,C4H612 <=> H + iC4H5,"{'H': 1.0, 'iC4H5': 1.0}",{'C4H612': 1.0}
752,2.006880623822853e-08,C5H5 + O <=> C5H4O + H,"{'C5H4O': 1.0, 'H': 1.0}","{'C5H5': 1.0, 'O': 1.0}"
172,-1.9803755995549512e-08,C2H2 + CH3 <=> CH3CHCH,{'CH3CHCH': 1.0},"{'C2H2': 1.0, 'CH3': 1.0}"
1245,-1.941911980784635e-08,CHF2-CH2 + HO2 <=> CH2:CF2 + H2O2,"{'CH2:CF2': 1.0, 'H2O2': 1.0}","{'CHF2-CH2': 1.0, 'HO2': 1.0}"
707,-1.9287117845022922e-08,C6H6 + OH <=> C6H5 + H2O,"{'C6H5': 1.0, 'H2O': 1.0}","{'C6H6': 1.0, 'OH': 1.0}"
769,1.8916261950582033e-08,C5H5O(1_3) <=> CO + c-C4H5,"{'CO': 1.0, 'c-C4H5': 1.0}",{'C5H5O(1_3)': 1.0}
332,1.7898895185785163e-08,HO2 + aC3H5 <=> C3H6 + O2,"{'C3H6': 1.0, 'O2': 1.0}","{'HO2': 1.0, 'aC3H5': 1.0}"
1185,-1.73359934093879e-08,CHF2-CHF + O <=> CF2CO + H + HF,"{'CF2CO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CHF2-CHF': 1.0, 'O': 1.0}"
1194,1.693894648440465e-08,CH3-CHF + O <=> CH3 + CHF:O,"{'CH3': 1.0, 'CHF:O': 1.0}","{'CH3-CHF': 1.0, 'O': 1.0}"
756,-1.6682825473170407e-08,C5H5 + HO2 <=> C5H5O(2_4) + OH,"{'C5H5O(2_4)': 1.0, 'OH': 1.0}","{'C5H5': 1.0, 'HO2': 1.0}"
