rxn number,sensitivity,cantera equation,cantera products,cantera reactants
964,-5.340011968334857e-07,CHFCCF3 + H <=> CFCCF3 + H2,"{'CFCCF3': 1.0, 'H2': 1.0}","{'CHFCCF3': 1.0, 'H': 1.0}"
188,5.285672879454711e-07,C2H3 + O2 <=> C2H2 + HO2,"{'C2H2': 1.0, 'HO2': 1.0}","{'C2H3': 1.0, 'O2': 1.0}"
74,5.123405175309699e-07,C2H4 + H <=> C2H3 + H2,"{'C2H3': 1.0, 'H2': 1.0}","{'C2H4': 1.0, 'H': 1.0}"
386,5.09016683918397e-07,CH2F-CH2F <=> CH2CHF + HF,"{'CH2CHF': 1.0, 'HF': 1.0}",{'CH2F-CH2F': 1.0}
741,-5.07740920160328e-07,CHFCHF[Z] + OH <=> CHFCF[Z] + H2O,"{'CHFCF[Z]': 1.0, 'H2O': 1.0}","{'CHFCHF[Z]': 1.0, 'OH': 1.0}"
256,5.035647778745233e-07,C2H4 + CF3 <=> C2H3 + CHF3,"{'C2H3': 1.0, 'CHF3': 1.0}","{'C2H4': 1.0, 'CF3': 1.0}"
179,-5.02662641139174e-07,C2H5 + O <=> CH3CHO + H,"{'CH3CHO': 1.0, 'H': 1.0}","{'C2H5': 1.0, 'O': 1.0}"
1010,4.996039993069398e-07,CH-CFCF3 + OH <=> CF3 + CH2CFO,"{'CF3': 1.0, 'CH2CFO': 1.0}","{'CH-CFCF3': 1.0, 'OH': 1.0}"
73,4.942870216672713e-07,C2H4 + H (+M) <=> C2H5 (+M),{'C2H5': 1.0},"{'C2H4': 1.0, 'H': 1.0}"
23,-4.883331019017288e-07,C2H3 + O <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'C2H3': 1.0, 'O': 1.0}"
468,-4.837750695611531e-07,2 CHF2 <=> CF2 + CH2F2,"{'CF2': 1.0, 'CH2F2': 1.0}",{'CHF2': 2.0}
484,-4.780224507001077e-07,CH3-CF3 + O <=> CF3-CH2 + OH,"{'CF3-CH2': 1.0, 'OH': 1.0}","{'CH3-CF3': 1.0, 'O': 1.0}"
967,-4.552186324211858e-07,CFCHCF3 + H <=> CF3CCH + HF,"{'CF3CCH': 1.0, 'HF': 1.0}","{'CFCHCF3': 1.0, 'H': 1.0}"
909,-4.544318108093967e-07,CF3CCH2 + F <=> CF3CCH + HF,"{'CF3CCH': 1.0, 'HF': 1.0}","{'CF3CCH2': 1.0, 'F': 1.0}"
94,4.521060632939516e-07,CH3 + OH (+M) <=> CH3OH (+M),{'CH3OH': 1.0},"{'CH3': 1.0, 'OH': 1.0}"
779,-4.3580111786823466e-07,C2HF + OH <=> CH2F + CO,"{'CH2F': 1.0, 'CO': 1.0}","{'C2HF': 1.0, 'OH': 1.0}"
135,4.344707658706466e-07,CH2 + H2 <=> CH3 + H,"{'CH3': 1.0, 'H': 1.0}","{'CH2': 1.0, 'H2': 1.0}"
862,-4.2799657707559684e-07,CFO + F2 <=> CF2O + F,"{'CF2O': 1.0, 'F': 1.0}","{'CFO': 1.0, 'F2': 1.0}"
589,-4.176547807488924e-07,CHF2-CH2 + O <=> CHFCO + H + HF,"{'CHFCO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CHF2-CH2': 1.0, 'O': 1.0}"
582,4.119587705383427e-07,CHF2-CHF + O2 <=> CHFCF2 + HO2,"{'CHFCF2': 1.0, 'HO2': 1.0}","{'CHF2-CHF': 1.0, 'O2': 1.0}"
676,4.108143632701781e-07,CF3-CF2 + CH2O <=> CHF2-CF3 + HCO,"{'CHF2-CF3': 1.0, 'HCO': 1.0}","{'CF3-CF2': 1.0, 'CH2O': 1.0}"
495,4.0940174400366366e-07,CH2F-CF3 + H <=> CF3-CHF + H2,"{'CF3-CHF': 1.0, 'H2': 1.0}","{'CH2F-CF3': 1.0, 'H': 1.0}"
912,-4.0733141990142977e-07,CF3CHCH + F <=> CF3CCH + HF,"{'CF3CCH': 1.0, 'HF': 1.0}","{'CF3CHCH': 1.0, 'F': 1.0}"
185,-4.0130768101842185e-07,2 CH2 => C2H2 + 2 H,"{'C2H2': 1.0, 'H': 2.0}",{'CH2': 2.0}
946,-3.990479390426252e-07,CHFCHCF3 + O <=> CFCHCF3 + OH,"{'CFCHCF3': 1.0, 'OH': 1.0}","{'CHFCHCF3': 1.0, 'O': 1.0}"
962,3.926431722736784e-07,CHFCCF3 + H <=> CF3 + CHFCH[Z],"{'CF3': 1.0, 'CHFCH[Z]': 1.0}","{'CHFCCF3': 1.0, 'H': 1.0}"
885,3.837550007489174e-07,CF3CHCH2 <=> CF3CCH + H2,"{'CF3CCH': 1.0, 'H2': 1.0}",{'CF3CHCH2': 1.0}
137,-3.816768517893459e-07,CH2 + CH3 <=> C2H4 + H,"{'C2H4': 1.0, 'H': 1.0}","{'CH2': 1.0, 'CH3': 1.0}"
268,3.809201890412133e-07,CH2O + CHF2 <=> CH2F2 + HCO,"{'CH2F2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CHF2': 1.0}"
405,3.780932244058034e-07,CH2F-CH2 + H <=> CH2F + CH3,"{'CH2F': 1.0, 'CH3': 1.0}","{'CH2F-CH2': 1.0, 'H': 1.0}"
77,3.562772558842682e-07,C2H6 + H <=> C2H5 + H2,"{'C2H5': 1.0, 'H2': 1.0}","{'C2H6': 1.0, 'H': 1.0}"
941,-3.4816590265747167e-07,CHFCCF3 + H <=> CHFCHCF3,{'CHFCHCF3': 1.0},"{'CHFCCF3': 1.0, 'H': 1.0}"
954,-3.397362465391532e-07,CHFCHCF3 + F <=> CHFCCF3 + HF,"{'CHFCCF3': 1.0, 'HF': 1.0}","{'CHFCHCF3': 1.0, 'F': 1.0}"
710,3.3567547330620716e-07,CHFCF2 + H (+M) <=> CHF2-CHF (+M),{'CHF2-CHF': 1.0},"{'CHFCF2': 1.0, 'H': 1.0}"
407,-3.3087279997130913e-07,CH2F-CHF + H <=> 2 CH2F,{'CH2F': 2.0},"{'CH2F-CHF': 1.0, 'H': 1.0}"
898,-3.2381486428678646e-07,CF3CCH2 + O <=> CF3 + CH2CO,"{'CF3': 1.0, 'CH2CO': 1.0}","{'CF3CCH2': 1.0, 'O': 1.0}"
880,3.1991269498845366e-07,CF3CHCH2 + F <=> CF3 + CH2CHF,"{'CF3': 1.0, 'CH2CHF': 1.0}","{'CF3CHCH2': 1.0, 'F': 1.0}"
943,3.158065855431061e-07,CHFCHCF3 + H <=> CFCHCF3 + H2,"{'CFCHCF3': 1.0, 'H2': 1.0}","{'CHFCHCF3': 1.0, 'H': 1.0}"
904,-2.931664443717173e-07,CF3CHCH + O <=> CF3 + CH2CO,"{'CF3': 1.0, 'CH2CO': 1.0}","{'CF3CHCH': 1.0, 'O': 1.0}"
50,-2.9211584228074113e-07,CH2(S) + H <=> CH + H2,"{'CH': 1.0, 'H2': 1.0}","{'CH2(S)': 1.0, 'H': 1.0}"
354,-2.9170747748673315e-07,CF + HCO => CHF + CO,"{'CHF': 1.0, 'CO': 1.0}","{'CF': 1.0, 'HCO': 1.0}"
133,-2.869755192430541e-07,CH + HCCO <=> C2H2 + CO,"{'C2H2': 1.0, 'CO': 1.0}","{'CH': 1.0, 'HCCO': 1.0}"
874,-2.8652933592316854e-07,CF3CHCH2 + O <=> CF3 + CH3CO,"{'CF3': 1.0, 'CH3CO': 1.0}","{'CF3CHCH2': 1.0, 'O': 1.0}"
663,-2.8453940608068317e-07,CF3-CH2 + HO2 <=> CH3-CF3 + O2,"{'CH3-CF3': 1.0, 'O2': 1.0}","{'CF3-CH2': 1.0, 'HO2': 1.0}"
711,2.757470618303275e-07,CHFCF2 + H (+M) <=> CH2F-CF2 (+M),{'CH2F-CF2': 1.0},"{'CHFCF2': 1.0, 'H': 1.0}"
952,-2.6532259579744095e-07,CHFCHCF3 + OH <=> CF3-CH2 + CHFO,"{'CF3-CH2': 1.0, 'CHFO': 1.0}","{'CHFCHCF3': 1.0, 'OH': 1.0}"
406,2.6416418203902247e-07,CH3-CHF + H <=> CH2F + CH3,"{'CH2F': 1.0, 'CH3': 1.0}","{'CH3-CHF': 1.0, 'H': 1.0}"
496,2.633875611004091e-07,CH2F-CF3 + O <=> CF3-CHF + OH,"{'CF3-CHF': 1.0, 'OH': 1.0}","{'CH2F-CF3': 1.0, 'O': 1.0}"
282,-2.6028066942227196e-07,CHF2 + H <=> CF2 + H2,"{'CF2': 1.0, 'H2': 1.0}","{'CHF2': 1.0, 'H': 1.0}"
580,2.5392749452276646e-07,CH2F-CF2 + O2 <=> CHFCF2 + HO2,"{'CHFCF2': 1.0, 'HO2': 1.0}","{'CH2F-CF2': 1.0, 'O2': 1.0}"
267,2.4936560715271847e-07,CH2F + CH2O <=> CH3F + HCO,"{'CH3F': 1.0, 'HCO': 1.0}","{'CH2F': 1.0, 'CH2O': 1.0}"
19,-2.4430492344704514e-07,C2H + O <=> CH + CO,"{'CH': 1.0, 'CO': 1.0}","{'C2H': 1.0, 'O': 1.0}"
603,-2.410212593097787e-07,CHF2-CHF + O <=> CHF2 + CHFO,"{'CHF2': 1.0, 'CHFO': 1.0}","{'CHF2-CHF': 1.0, 'O': 1.0}"
1033,2.394334666271643e-07,C3F7H + CHF2 <=> C3F7 + CH2F2,"{'C3F7': 1.0, 'CH2F2': 1.0}","{'C3F7H': 1.0, 'CHF2': 1.0}"
613,-2.3140986800412823e-07,CHF2-CHF + OH => CHFCO + 2 HF,"{'CHFCO': 1.0, 'HF': 2.0}","{'CHF2-CHF': 1.0, 'OH': 1.0}"
168,2.306387395202171e-07,CH2OH + O2 <=> CH2O + HO2,"{'CH2O': 1.0, 'HO2': 1.0}","{'CH2OH': 1.0, 'O2': 1.0}"
595,-2.2263119126003867e-07,CH2F-CF2 + O <=> CHFCO + F + HF,"{'CHFCO': 1.0, 'F': 1.0, 'HF': 1.0}","{'CH2F-CF2': 1.0, 'O': 1.0}"
822,-2.1936492755543508e-07,CH3O + F <=> CH2O + HF,"{'CH2O': 1.0, 'HF': 1.0}","{'CH3O': 1.0, 'F': 1.0}"
961,2.1669628516946297e-07,CFCHCF3 + O2 <=> CFCCF3 + HO2,"{'CFCCF3': 1.0, 'HO2': 1.0}","{'CFCHCF3': 1.0, 'O2': 1.0}"
948,2.1317008783103892e-07,CHFCHCF3 + O <=> CF3 + CH2F + CO,"{'CF3': 1.0, 'CH2F': 1.0, 'CO': 1.0}","{'CHFCHCF3': 1.0, 'O': 1.0}"
1016,2.0795804275810794e-07,CH-CFCF3 + F <=> CF3 + CHFCF[Z],"{'CF3': 1.0, 'CHFCF[Z]': 1.0}","{'CH-CFCF3': 1.0, 'F': 1.0}"
887,2.0688384582942068e-07,CF3CHCH2 <=> CF2 + CH2CHF,"{'CF2': 1.0, 'CH2CHF': 1.0}",{'CF3CHCH2': 1.0}
364,-2.0582017660773677e-07,CHFO + O <=> CFO + OH,"{'CFO': 1.0, 'OH': 1.0}","{'CHFO': 1.0, 'O': 1.0}"
82,-2.0103958070595664e-07,CO + H2 (+M) <=> CH2O (+M),{'CH2O': 1.0},"{'CO': 1.0, 'H2': 1.0}"
965,-1.909932401451698e-07,CHFCCF3 + H <=> CF3CCH + HF,"{'CF3CCH': 1.0, 'HF': 1.0}","{'CHFCCF3': 1.0, 'H': 1.0}"
181,-1.8735679491962253e-07,CH3 + OH => CH2O + H2,"{'CH2O': 1.0, 'H2': 1.0}","{'CH3': 1.0, 'OH': 1.0}"
387,-1.872463264992412e-07,CH2F-CHF2 <=> CHFCHF[Z] + HF,"{'CHFCHF[Z]': 1.0, 'HF': 1.0}",{'CH2F-CHF2': 1.0}
829,1.8400444309223787e-07,CH2F-CHF2 + F <=> CHF2-CHF + HF,"{'CHF2-CHF': 1.0, 'HF': 1.0}","{'CH2F-CHF2': 1.0, 'F': 1.0}"
819,1.832873281289976e-07,CH3OH + F <=> CH2OH + HF,"{'CH2OH': 1.0, 'HF': 1.0}","{'CH3OH': 1.0, 'F': 1.0}"
55,-1.8228955642959277e-07,CH2O + H (+M) <=> CH2OH (+M),{'CH2OH': 1.0},"{'CH2O': 1.0, 'H': 1.0}"
25,-1.8217269866399838e-07,C2H5 + O <=> CH2O + CH3,"{'CH2O': 1.0, 'CH3': 1.0}","{'C2H5': 1.0, 'O': 1.0}"
330,-1.8108924146108486e-07,CHF + H <=> CH + HF,"{'CH': 1.0, 'HF': 1.0}","{'CHF': 1.0, 'H': 1.0}"
1048,1.7965303579266057e-07,C3F7 + H2O2 <=> C3F7H + HO2,"{'C3F7H': 1.0, 'HO2': 1.0}","{'C3F7': 1.0, 'H2O2': 1.0}"
772,-1.7782009111735464e-07,C2F2 + H (+M) <=> CHFCF[Z] (+M),{'CHFCF[Z]': 1.0},"{'C2F2': 1.0, 'H': 1.0}"
178,1.7407465731303868e-07,C2H4 + O <=> CH2CHO + H,"{'CH2CHO': 1.0, 'H': 1.0}","{'C2H4': 1.0, 'O': 1.0}"
390,-1.7211023232819927e-07,CHF2-CHF2 <=> CHFCF2 + HF,"{'CHFCF2': 1.0, 'HF': 1.0}",{'CHF2-CHF2': 1.0}
233,-1.706027203576188e-07,CH3F + H <=> CH2F + H2,"{'CH2F': 1.0, 'H2': 1.0}","{'CH3F': 1.0, 'H': 1.0}"
48,-1.6883642855267283e-07,CH + H <=> C + H2,"{'C': 1.0, 'H2': 1.0}","{'CH': 1.0, 'H': 1.0}"
1039,1.6476933988147844e-07,C3F7 + F <=> CF3 + CF3-CF2,"{'CF3': 1.0, 'CF3-CF2': 1.0}","{'C3F7': 1.0, 'F': 1.0}"
1030,1.5972534298670514e-07,C3F7H + CH3 <=> C3F7 + CH4,"{'C3F7': 1.0, 'CH4': 1.0}","{'C3F7H': 1.0, 'CH3': 1.0}"
483,-1.5934101366236837e-07,CH3-CF3 + H <=> CF3-CH2 + H2,"{'CF3-CH2': 1.0, 'H2': 1.0}","{'CH3-CF3': 1.0, 'H': 1.0}"
609,-1.5771107802209937e-07,CHF2-CH2 + OH => CHFCO + H2 + HF,"{'CHFCO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CHF2-CH2': 1.0, 'OH': 1.0}"
636,-1.5635906465786878e-07,CH3-CHF + HO2 => CH3 + CHFO + OH,"{'CH3': 1.0, 'CHFO': 1.0, 'OH': 1.0}","{'CH3-CHF': 1.0, 'HO2': 1.0}"
352,-1.5287078009785943e-07,C2H4 + CF => C2H2 + CH2F,"{'C2H2': 1.0, 'CH2F': 1.0}","{'C2H4': 1.0, 'CF': 1.0}"
674,1.4742528349945902e-07,CF3-CH2 + CH2O <=> CH3-CF3 + HCO,"{'CH3-CF3': 1.0, 'HCO': 1.0}","{'CF3-CH2': 1.0, 'CH2O': 1.0}"
610,-1.4718464718050526e-07,CF3-CH2 + OH => CF2CO + H2 + HF,"{'CF2CO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CF3-CH2': 1.0, 'OH': 1.0}"
450,-1.4687362970698386e-07,CF4 + CH2(S) <=> CHFCF2 + HF,"{'CHFCF2': 1.0, 'HF': 1.0}","{'CF4': 1.0, 'CH2(S)': 1.0}"
105,1.420855779712947e-07,C2H + OH <=> H + HCCO,"{'H': 1.0, 'HCCO': 1.0}","{'C2H': 1.0, 'OH': 1.0}"
579,1.411247131448239e-07,CH2F-CHF + O2 <=> CHFCHF[Z] + HO2,"{'CHFCHF[Z]': 1.0, 'HO2': 1.0}","{'CH2F-CHF': 1.0, 'O2': 1.0}"
566,-1.4061677287479905e-07,CF3 + CH3-CF3 <=> CF3-CH2 + CHF3,"{'CF3-CH2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3-CF3': 1.0}"
147,1.3962807938321508e-07,CH2(S) + H2O <=> CH2 + H2O,"{'CH2': 1.0, 'H2O': 1.0}","{'CH2(S)': 1.0, 'H2O': 1.0}"
403,-1.3962531525848032e-07,CHF2-CF2 + H <=> CHFCF2 + HF,"{'CHFCF2': 1.0, 'HF': 1.0}","{'CHF2-CF2': 1.0, 'H': 1.0}"
637,-1.3924923319201226e-07,CH3-CF2 + HO2 => CF2O + CH3 + OH,"{'CF2O': 1.0, 'CH3': 1.0, 'OH': 1.0}","{'CH3-CF2': 1.0, 'HO2': 1.0}"
627,-1.385290735701192e-07,CHF2-CF2 + OH <=> CF2CF2 + H2O,"{'CF2CF2': 1.0, 'H2O': 1.0}","{'CHF2-CF2': 1.0, 'OH': 1.0}"
227,-1.3699724520757517e-07,CH2F + H <=> CH3F,{'CH3F': 1.0},"{'CH2F': 1.0, 'H': 1.0}"
599,-1.368117436679588e-07,CHF2-CH2 + O <=> CH2O + CHF2,"{'CH2O': 1.0, 'CHF2': 1.0}","{'CHF2-CH2': 1.0, 'O': 1.0}"
72,-1.3603867887675487e-07,C2H3 + H <=> C2H2 + H2,"{'C2H2': 1.0, 'H2': 1.0}","{'C2H3': 1.0, 'H': 1.0}"
973,-1.34550112486726e-07,CFCHCF3 + CH3 <=> CFCCF3 + CH4,"{'CFCCF3': 1.0, 'CH4': 1.0}","{'CFCHCF3': 1.0, 'CH3': 1.0}"
640,1.31175402303558e-07,CH2F-CF2 + HO2 => CF2O + CH2F + OH,"{'CF2O': 1.0, 'CH2F': 1.0, 'OH': 1.0}","{'CH2F-CF2': 1.0, 'HO2': 1.0}"
642,-1.2856112704737277e-07,CHF2-CHF + HO2 => CHF2 + CHFO + OH,"{'CHF2': 1.0, 'CHFO': 1.0, 'OH': 1.0}","{'CHF2-CHF': 1.0, 'HO2': 1.0}"
350,-1.2792829780468776e-07,CF + CH2(S) => C2HF + H,"{'C2HF': 1.0, 'H': 1.0}","{'CF': 1.0, 'CH2(S)': 1.0}"
487,-1.2451666201486116e-07,CH2F-CH2F + O <=> CH2F-CHF + OH,"{'CH2F-CHF': 1.0, 'OH': 1.0}","{'CH2F-CH2F': 1.0, 'O': 1.0}"
899,-1.2225683382418152e-07,CF3CCH2 + O <=> CF3CCH + OH,"{'CF3CCH': 1.0, 'OH': 1.0}","{'CF3CCH2': 1.0, 'O': 1.0}"
832,1.1845964024769068e-07,CHF2-CHF2 + F <=> CHF2-CF2 + HF,"{'CHF2-CF2': 1.0, 'HF': 1.0}","{'CHF2-CHF2': 1.0, 'F': 1.0}"
709,1.1710507154899983e-07,CHFCHF[Z] + H (+M) <=> CH2F-CHF (+M),{'CH2F-CHF': 1.0},"{'CHFCHF[Z]': 1.0, 'H': 1.0}"
47,-1.1562122593242539e-07,H + H2O2 <=> H2O + OH,"{'H2O': 1.0, 'OH': 1.0}","{'H': 1.0, 'H2O2': 1.0}"
905,-1.1083203815193623e-07,CF3CHCH + O <=> CF3CCH + OH,"{'CF3CCH': 1.0, 'OH': 1.0}","{'CF3CHCH': 1.0, 'O': 1.0}"
170,1.0712066150326323e-07,C2H + O2 <=> CO + HCO,"{'CO': 1.0, 'HCO': 1.0}","{'C2H': 1.0, 'O2': 1.0}"
239,-1.056574577669105e-07,CHF3 + H <=> CHF2 + HF,"{'CHF2': 1.0, 'HF': 1.0}","{'CHF3': 1.0, 'H': 1.0}"
278,-1.0537924823040483e-07,CF3 + H2O2 <=> CHF3 + HO2,"{'CHF3': 1.0, 'HO2': 1.0}","{'CF3': 1.0, 'H2O2': 1.0}"
594,-1.0498968199789114e-07,CH3-CF2 + O <=> CH2CO + F + HF,"{'CH2CO': 1.0, 'F': 1.0, 'HF': 1.0}","{'CH3-CF2': 1.0, 'O': 1.0}"
861,-1.0424051471661283e-07,CF2 + F2 <=> CF3 + F,"{'CF3': 1.0, 'F': 1.0}","{'CF2': 1.0, 'F2': 1.0}"
252,-1.0261994511879177e-07,CF3 + CH4 <=> CH3 + CHF3,"{'CH3': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH4': 1.0}"
576,1.0206807097544816e-07,CH3-CHF + O2 <=> CH2CHF + HO2,"{'CH2CHF': 1.0, 'HO2': 1.0}","{'CH3-CHF': 1.0, 'O2': 1.0}"
972,-1.0071966715063723e-07,CH3 + CHFCCF3 <=> CFCCF3 + CH4,"{'CFCCF3': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CHFCCF3': 1.0}"
903,-9.919223137766153e-08,CF3CCH2 + CH3 <=> CF3CCH + CH4,"{'CF3CCH': 1.0, 'CH4': 1.0}","{'CF3CCH2': 1.0, 'CH3': 1.0}"
65,-9.774410259209607e-08,CH3O + H <=> CH3 + OH,"{'CH3': 1.0, 'OH': 1.0}","{'CH3O': 1.0, 'H': 1.0}"
662,-9.740452610505409e-08,CHF2-CF2 + HO2 <=> CHF2-CHF2 + O2,"{'CHF2-CHF2': 1.0, 'O2': 1.0}","{'CHF2-CF2': 1.0, 'HO2': 1.0}"
796,9.614515393780815e-08,CHF + CHF2 <=> CHFCF2 + H,"{'CHFCF2': 1.0, 'H': 1.0}","{'CHF': 1.0, 'CHF2': 1.0}"
944,9.351965838596316e-08,CHFCHCF3 + H <=> CHFCCF3 + H2,"{'CHFCCF3': 1.0, 'H2': 1.0}","{'CHFCHCF3': 1.0, 'H': 1.0}"
927,9.31515979956258e-08,CF2 + CF3CCH <=> C2HF + CF2CF2,"{'C2HF': 1.0, 'CF2CF2': 1.0}","{'CF2': 1.0, 'CF3CCH': 1.0}"
592,-8.946053148316053e-08,CH2F-CHF + O <=> CHFCO + H + HF,"{'CHFCO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CH2F-CHF': 1.0, 'O': 1.0}"
955,8.93840967050329e-08,CHFCHCF3 + F <=> CF3 + CH2CF2,"{'CF3': 1.0, 'CH2CF2': 1.0}","{'CHFCHCF3': 1.0, 'F': 1.0}"
960,8.926524829394845e-08,CHFCCF3 + O2 <=> CFCCF3 + HO2,"{'CFCCF3': 1.0, 'HO2': 1.0}","{'CHFCCF3': 1.0, 'O2': 1.0}"
353,8.910461733817418e-08,CF + CH2O => CHF + HCO,"{'CHF': 1.0, 'HCO': 1.0}","{'CF': 1.0, 'CH2O': 1.0}"
245,8.294009277499048e-08,CH2F2 + O <=> CHF2 + OH,"{'CHF2': 1.0, 'OH': 1.0}","{'CH2F2': 1.0, 'O': 1.0}"
908,-8.223247900089706e-08,CF3CHCH + CH3 <=> CF3CCH + CH4,"{'CF3CCH': 1.0, 'CH4': 1.0}","{'CF3CHCH': 1.0, 'CH3': 1.0}"
90,-8.173221237230067e-08,CH + OH <=> H + HCO,"{'H': 1.0, 'HCO': 1.0}","{'CH': 1.0, 'OH': 1.0}"
38,-8.129383309879853e-08,2 H + M <=> H2 + M,{'H2': 1.0},{'H': 2.0}
706,8.124907139169187e-08,CH2CHF + H (+M) <=> CH3-CHF (+M),{'CH3-CHF': 1.0},"{'CH2CHF': 1.0, 'H': 1.0}"
497,8.021471517690564e-08,CH2F-CF3 + OH <=> CF3-CHF + H2O,"{'CF3-CHF': 1.0, 'H2O': 1.0}","{'CH2F-CF3': 1.0, 'OH': 1.0}"
878,8.018888166089078e-08,CF3CHCH2 + F <=> CF3CHCH + HF,"{'CF3CHCH': 1.0, 'HF': 1.0}","{'CF3CHCH2': 1.0, 'F': 1.0}"
700,-7.990135849371943e-08,CH2CF + H <=> CH2CHF,{'CH2CHF': 1.0},"{'CH2CF': 1.0, 'H': 1.0}"
97,-7.636417874608567e-08,CH4 + OH <=> CH3 + H2O,"{'CH3': 1.0, 'H2O': 1.0}","{'CH4': 1.0, 'OH': 1.0}"
201,-7.593611738599013e-08,CH2CHO + H <=> CH3 + HCO,"{'CH3': 1.0, 'HCO': 1.0}","{'CH2CHO': 1.0, 'H': 1.0}"
879,7.316731509232469e-08,CF3CHCH2 + F <=> C2H3 + CF4,"{'C2H3': 1.0, 'CF4': 1.0}","{'CF3CHCH2': 1.0, 'F': 1.0}"
971,7.139009074874667e-08,CFCHCF3 + OH <=> CF3 + CH2CFO,"{'CF3': 1.0, 'CH2CFO': 1.0}","{'CFCHCF3': 1.0, 'OH': 1.0}"
821,-6.858657386744946e-08,CHFO + F <=> CFO + HF,"{'CFO': 1.0, 'HF': 1.0}","{'CHFO': 1.0, 'F': 1.0}"
325,6.849468652740147e-08,CHF + HO2 <=> CH2F + O2,"{'CH2F': 1.0, 'O2': 1.0}","{'CHF': 1.0, 'HO2': 1.0}"
189,6.786620072436624e-08,CH3CHO + O <=> CH2CHO + OH,"{'CH2CHO': 1.0, 'OH': 1.0}","{'CH3CHO': 1.0, 'O': 1.0}"
688,-6.762210899617961e-08,2 CHF <=> CHFCHF[Z],{'CHFCHF[Z]': 1.0},{'CHF': 2.0}
584,6.635655625532159e-08,CF3-CH2 + O2 => CF3 + CH2O + O,"{'CF3': 1.0, 'CH2O': 1.0, 'O': 1.0}","{'CF3-CH2': 1.0, 'O2': 1.0}"
617,-6.625530607379018e-08,CH2F-CF2 + OH => CHFCO + 2 HF,"{'CHFCO': 1.0, 'HF': 2.0}","{'CH2F-CF2': 1.0, 'OH': 1.0}"
186,-6.617886179963642e-08,CH2(S) + H2O => CH2O + H2,"{'CH2O': 1.0, 'H2': 1.0}","{'CH2(S)': 1.0, 'H2O': 1.0}"
16,-6.40653421833374e-08,CH3O + O <=> CH2O + OH,"{'CH2O': 1.0, 'OH': 1.0}","{'CH3O': 1.0, 'O': 1.0}"
87,-6.19911398457862e-08,H2O2 + OH <=> H2O + HO2,"{'H2O': 1.0, 'HO2': 1.0}","{'H2O2': 1.0, 'OH': 1.0}"
146,-6.198436217737714e-08,CH2(S) + H2O (+M) <=> CH3OH (+M),{'CH3OH': 1.0},"{'CH2(S)': 1.0, 'H2O': 1.0}"
857,-6.068989449214562e-08,2 F + M <=> F2 + M,{'F2': 1.0},{'F': 2.0}
395,-5.9598006323493606e-08,CHF2-CH2 + H <=> CH2CHF + HF,"{'CH2CHF': 1.0, 'HF': 1.0}","{'CHF2-CH2': 1.0, 'H': 1.0}"
877,5.955738342965339e-08,CF3CHCH2 + F <=> CF3CCH2 + HF,"{'CF3CCH2': 1.0, 'HF': 1.0}","{'CF3CHCH2': 1.0, 'F': 1.0}"
705,5.891806514205979e-08,CH2CHF + H (+M) <=> CH2F-CH2 (+M),{'CH2F-CH2': 1.0},"{'CH2CHF': 1.0, 'H': 1.0}"
788,-5.781898691432024e-08,CH2(S) + CH2F <=> CH2CHF + H,"{'CH2CHF': 1.0, 'H': 1.0}","{'CH2(S)': 1.0, 'CH2F': 1.0}"
396,-5.491764389197525e-08,CH3-CF2 + H <=> CH2CHF + HF,"{'CH2CHF': 1.0, 'HF': 1.0}","{'CH3-CF2': 1.0, 'H': 1.0}"
64,-5.474013415649359e-08,CH3O + H <=> CH2O + H2,"{'CH2O': 1.0, 'H2': 1.0}","{'CH3O': 1.0, 'H': 1.0}"
578,5.39218981519841e-08,CH2F-CH2 + O2 <=> CH2CHF + HO2,"{'CH2CHF': 1.0, 'HO2': 1.0}","{'CH2F-CH2': 1.0, 'O2': 1.0}"
604,-5.278998224903303e-08,CH3-CF2 + O <=> CF2O + CH3,"{'CF2O': 1.0, 'CH3': 1.0}","{'CH3-CF2': 1.0, 'O': 1.0}"
485,-5.159542992353182e-08,CH3-CF3 + OH <=> CF3-CH2 + H2O,"{'CF3-CH2': 1.0, 'H2O': 1.0}","{'CH3-CF3': 1.0, 'OH': 1.0}"
641,-4.9055693576522134e-08,CHF2-CH2 + HO2 => CH2O + CHF2 + OH,"{'CH2O': 1.0, 'CHF2': 1.0, 'OH': 1.0}","{'CHF2-CH2': 1.0, 'HO2': 1.0}"
486,-4.8275309527423524e-08,CH2F-CH2F + H <=> CH2F-CHF + H2,"{'CH2F-CHF': 1.0, 'H2': 1.0}","{'CH2F-CH2F': 1.0, 'H': 1.0}"
894,-4.778759503335324e-08,CF3CCH2 + H <=> CF3CCH + H2,"{'CF3CCH': 1.0, 'H2': 1.0}","{'CF3CCH2': 1.0, 'H': 1.0}"
